incident_date,city,state,description,plan,citation
3/1/2016,kansas city,KS,Worker electrocuted while performing naintenance on HVAC system.,unknown,unknown
2/29/2016,san antonio,TX,Worker electrocuted while troubleshooting HVAC.,unknown,unknown
2/29/2016,waldo,WI,Worker repairing bus fatally crushed by vehicle.,unknown,unknown
2/29/2016,huntington,WV,Worker in confined space asphyxiated in oxygen deficient atmosphere.,unknown,unknown
2/29/2016,lynnwood,WA,Worker killed in fall from roof.,unknown,unknown
2/29/2016,saline,MI,Worker killed in fall from roof while installing cable.,unknown,unknown
2/28/2016,trenton,NJ,Worker killed in fall on ice.,unknown,unknown
2/27/2016,charlotte,NC,Worker struck and killed by motor grader.,unknown,unknown
2/26/2016,somerville,MA,Worker killed in fall from ladder.,unknown,unknown
2/26/2016,chattanooga,TN,Worker died after falling from back of trailer.,unknown,unknown
2/26/2016,calhoun,KY,Worker struck and killed by semi-tractor trailer while operating forklift.,unknown,unknown
2/26/2016,spindale,NC,Worker killed in fall.,unknown,unknown
2/25/2016,hesston,KS,Three workers fatally shot by coworker.,unknown,unknown
2/25/2016,montgomery,AL,Worker trimming tree killed in fall.,unknown,unknown
2/25/2016,shinnston,WV,Worker killed in fall from bucket of boom truck crane.,unknown,unknown
2/25/2016,elizabethtown,KY,Worker fatally shot by coworker.,unknown,unknown
2/24/2016,little rock,AR,Worker killed in fall down elevator shaft.,unknown,unknown
2/24/2016,gastonia,NC,Worker performing maintenance on truck transmission killed when vehicle rolled over.,unknown,unknown
2/24/2016,chandler,AZ,Worker killed in fall from ladder.,unknown,unknown
2/24/2016,caruthers,CA,Worker killed after becoming caught between tractor and tiller.,unknown,unknown
2/24/2016,maitland,FL,Worker struck and killed by dump truck.,unknown,unknown
2/23/2016,fairmont,WV,Worker struck and killed by equipment being used to relieve pressure in gas pipeline.,unknown,unknown
2/23/2016,oklahoma city,OK,Worker fatally crushed when forklift overturned.,unknown,unknown
2/23/2016,ontario,CA,Worker killed in vehicle collision.,unknown,unknown
2/23/2016,hyrum,UT,Worker killed after becoming entangled in equipment attached to tractor.,unknown,unknown
2/22/2016,new york,NY,Worker struck and killed by van.,unknown,unknown
2/22/2016,seffner,FL,Worker killed in fall from scaffold plank.,unknown,unknown
2/22/2016,double springs,AL,Worker fatally crushed by log pile.,unknown,unknown
2/21/2016,shrewsbury,PA,Worker killed in fall from ladder.,unknown,unknown
2/20/2016,naples,FL,Worker trimming tree electrocuted when chainsaw contacted high voltage wire.,unknown,unknown
2/20/2016,tacoma,WA,Worker fatally shot by estranged boyfriend.,unknown,unknown
2/19/2016,farwell,TX,Worker struck and killed by mechanical part distributing grain to train cars.,unknown,unknown
2/19/2016,jennings,LA,Worker killed when tire exploded during inflation.,unknown,unknown
2/19/2016,old tappan,NJ,Worker killed in fall from roof.,unknown,unknown
2/19/2016,west jordan,UT,Worker fatally crushed by steel truss.,unknown,unknown
2/19/2016,east chicago,IN,Worker asphyxiated while cleaning inside metal tube.,unknown,unknown
2/19/2016,robbins,NC,Worker operating wood chipper struck and killed by passing motorist.,unknown,unknown
2/18/2016,whippany,NJ,Worker fatally crushed when generator slipped from crane sling.,unknown,unknown
2/18/2016,pensacola,FL,Worker trimming tree killed in fall.,unknown,unknown
2/18/2016,montauk,NY,Worker struck and killed by offroad truck.,unknown,unknown
2/18/2016,la porte,TX,Worker killed in fall from roof.,unknown,unknown
2/18/2016,palmyra,PA,Worker died after being run over by trash truck.,unknown,unknown
2/17/2016,covington,GA,Worker killed in fall from forklift.,unknown,unknown
2/17/2016,norton,MA,Worker struck and killed by delivery truck.,unknown,unknown
2/17/2016,ellsworth,IA,Worker killed in fall from telecommunications tower.,unknown,unknown
2/16/2016,gardendale,AL,Worker killed after falling into trash compactor.,unknown,unknown
2/16/2016,belvidere,IL,Worker killed in fall from forklift.,unknown,unknown
2/16/2016,thetford,VT,Worker struck and killed by falling tree.,unknown,unknown
2/16/2016,paul,ID,Worker drowned in pond.,unknown,unknown
2/16/2016,roswell,NM,Worker killed in fall from vehicle when tire blew out.,unknown,unknown
2/15/2016,panora,Iowa,Worker killed in fall from ladder.,unknown,unknown
2/15/2016,gordonsville,TN,Worker died from injury after being struck by pallet.,unknown,unknown
2/15/2016,warrensburg,MO,Worker fatally crushed inside sand core machine.,unknown,unknown
2/15/2016,hesperia,CA,Worker fatally crushed in hay bailer/compactor.,unknown,unknown
2/15/2016,everett,PA,Worker killed in vehicle collision.,unknown,unknown
2/12/2016,blairs,VA,Worker died from burns suffered in greenhouse fire.,unknown,unknown
2/10/2016,fort lauderdale,FL,Worker in parking lot struck and killed by vehicle.,unknown,unknown
2/10/2016,marrero,LA,Worker fatally crushed when vehicle lift collapsed.,unknown,unknown
2/9/2016,paris,TX,Worker struck and killed by vehicle while performing roadside utility work.,unknown,unknown
2/9/2016,rocky,OK,Worker died after becoming caught in grain elevator machinery.,unknown,unknown
2/8/2016,cadillac,MI,Worker changing highway signage struck and killed by semi-truck.,unknown,unknown
2/8/2016,quarryville,PA,Worker killed after becoming caught in foundry mixing machine.,unknown,unknown
2/8/2016,green bay,WI,Worker fatally crushed underneath forklift.,unknown,unknown
2/8/2016,rockmart,GA,Worker killed in feed mill explosion.,unknown,unknown
2/8/2016,addison,IL,Worker killed in fall through floor hole.,unknown,unknown
2/8/2016,miami,FL,Worker electrocuted when saw contacted overhead power line while trimming tree.,unknown,unknown
2/8/2016,mt. pleasant,TN,Worker fatally burned by cutting torch.,unknown,unknown
2/7/2016,fargo,ND,Worker killed in fall from truck.,unknown,unknown
2/5/2016,baytown,TX,Worker killed in fall from mast of ship.,unknown,unknown
2/5/2016,camp hill,PA,Worker killed after becoming caught in mast of forklift.,unknown,unknown
2/5/2016,edison,NJ,Worker in loading dock area struck and killed by truck.,unknown,unknown
2/4/2016,bloomington,IN,Worker fatally crushed under trailer.,unknown,unknown
2/4/2016,lewiston,FL,Worker fatally crushed between conveyer and column.,unknown,unknown
2/4/2016,oneonta,NY,Worker fatally crushed between loading dock and trailer.,unknown,unknown
2/4/2016,louisville,KY,Worker fatally shot during robbery.,unknown,unknown
2/3/2016,bensalem,PA,Worker killed when forklift fell off dock.,unknown,unknown
2/3/2016,sandy,Utah,Worker died after becoming caught in dough mixer.,unknown,unknown
2/2/2016,avonmore,PA,Worker struck and killed by falling tree.,unknown,unknown
2/2/2016,miami,FL,Worker electrocuted while installing ducts in attic of residential house.,unknown,unknown
2/2/2016,union,MO,Worker killed in fall from paint line washer dry off oven.,unknown,unknown
2/2/2016,defiance,OH,Worker killed in fall from overhead crane.,unknown,unknown
2/2/2016,madison,WI,Worker fatally shot by former co-worker.,unknown,unknown
2/2/2016,guttenberg,NJ,Worker fatally crushed between elevator car door and shaft wall.,unknown,unknown
2/1/2016,northwood,OH,Worker fatally crushed between tractor and trailer.,unknown,unknown
2/1/2016,texico,NM,Worker killed in fall from tractor.,unknown,unknown
2/1/2016,wharton,TX,Three employees were severly injured by flash fire exposure.,unknown,unknown
1/31/2016,beattyville,KY,Worker killed in fall from roof.,unknown,unknown
1/29/2016,linden,NJ,Worker killed when clothing caught in lathe machine.,unknown,unknown
1/29/2016,amarillo,TX,Worker struck and killed by forklift.,unknown,unknown
1/28/2016,bloomington,MN,Worker killed in vehicle collison.,unknown,unknown
1/28/2016,san francisco,CA,Worker struck and killed by cement roller.,unknown,unknown
1/28/2016,theodore,AL,Worker killed when asphalt roller flipped over.,unknown,unknown
1/28/2016,denver,CO,Worker fatally crushed by granite slabs.,unknown,unknown
1/28/2016,wharton,TX,Worker killed from sever burns in gas well flash fire.,unknown,unknown
1/27/2016,belfair,WA,Worker killed in fall from ladder.,unknown,unknown
1/27/2016,sayreville,NJ,Worker fatally crushed by truck tire.,unknown,unknown
1/27/2016,karnes city,TX,Worker struck and killed by excavator bucket.,unknown,unknown
1/27/2016,corcoran,CA,Worker struck and killed by hay bale.,unknown,unknown
1/26/2016,seattle,WA,Worker killed in trench collapse.,unknown,unknown
1/26/2016,memphis,TN,Construction worker struck and killed by falling wood.,unknown,unknown
1/26/2016,american fork,UT,Worker fatally crushed by concrete knocked over by crane.,unknown,unknown
1/26/2016,indianapolis,IN,Worker struck and killed by school bus.,unknown,unknown
1/26/2016,houston,TX,Worker struck and killed by dump truck.,unknown,unknown
1/24/2016,chouteau,OK,Worker killed in fall onto a fan damper.,unknown,unknown
1/23/2016,big spring,TX,Worker struck and killed by truck.,unknown,unknown
1/23/2016,lithonia,GA,Worker killed when delivery truck was struck by falling tree.,unknown,unknown
1/22/2016,nashville,TN,Worker killed after being caught on windshield conveyor.,unknown,unknown
1/22/2016,woodville,WI,Worker stuck and killed by falling cart.,unknown,unknown
1/22/2016,chicago heights,IL,Worker struck and killed when RV panel fell from trailer.,unknown,unknown
1/21/2016,lakeville,MN,Worker killed in propane heater explosion.,unknown,unknown
1/21/2016,norman,OK,Worker struck and killed by semi-truck.,unknown,unknown
1/21/2016,vergne,TN,Worker died from carbon monoxide exposure.,unknown,unknown
1/20/2016,hammond,IN,Worker fatally shot during robbery.,unknown,unknown
1/20/2016,caldwell,ID,Worker died after being caught in conveyor.,unknown,unknown
1/20/2016,elmore,AL,Worker in trench fatally crushed by falling riser.,unknown,unknown
1/20/2016,yaphank,NY,Worker killed in fall from roof.,unknown,unknown
1/20/2016,waverly,OH,Worker died after slipping on ice.,unknown,unknown
1/20/2016,orlando,FL,Worker fatally crushed after becoming caught in conveyer belt.,unknown,unknown
1/19/2016,cumberland,IN,Worker fatally shot during robbery.,unknown,unknown
1/19/2016,effingham,IL,Worker struck and killed by forklift.,unknown,unknown
1/19/2016,corpus christi,TX,Worker killed in fall from scaffold.,unknown,unknown
1/19/2016,big sky,MT,Worker killed in avalanche.,unknown,unknown
1/18/2016,henderson,CO,Worker killed in fall from elevated conveyor belt when it unexpectedly activated.,unknown,unknown
1/15/2016,sun valley,CA,Worker killed in vehicle collision.,unknown,unknown
1/15/2016,wheeling,WV,Worker killed in fall through stairwell opening.,unknown,unknown
1/15/2016,pine bluff,AR,Worker killed in fall from scissor lift.,unknown,unknown
1/15/2016,montgomery,AL,Worker died after contracting flesh eating bacteria.,unknown,unknown
1/15/2016,wilmington,NC,Worker killed in fall through roof.,unknown,unknown
1/14/2016,bakersfield,CA,Worker killed in fall from golf cart.,unknown,unknown
1/14/2016,north venice,FL,Worker fatally crushed by falling concrete slab.,unknown,unknown
1/13/2016,benton,IL,Worker trimming trees killed in fall from aerial lift.,unknown,unknown
1/12/2016,liberal,KS,Three employees critically injured when contents of liquid transport trailer exploded.,unknown,unknown
1/12/2016,monroe township,NJ,Worker killed in fall from ladder.,unknown,unknown
1/12/2016,wilmington,CA,Worker fatally crushed between two containers.,unknown,unknown
1/12/2016,casey,IL,Worker killed when clothing caught in clutch of oil pump.,unknown,unknown
1/12/2016,portland,TX,Employee struck and killed by vehicle.,unknown,unknown
1/12/2016,rose hill,KS,Worker struck and killed by part of metal lathe.,unknown,unknown
1/11/2016,irving,TX,Worker killed after being caught between belt and metal beam of conveyor system.,unknown,unknown
1/8/2016,tyler,TX,Worker fatally crushed by skid steer.,unknown,unknown
1/7/2016,hyden,KY,Worker struck and killed by falling limb.,unknown,unknown
1/7/2016,attalla,AL,Worker taking down mobile traffic sign struck and killed by vehicle.,unknown,unknown
1/7/2016,odessa,TX,Worker struck and killed by falling pipe.,unknown,unknown
1/7/2016,oceanside,NY,Worker killed after becoming caught by conveyer belt shaft.,unknown,unknown
1/7/2016,lynn,MA,Worker killed in fall from scaffold.,unknown,unknown
1/7/2016,north andover,MA,Four workers hospitalized after chemical explosion.,unknown,unknown
1/7/2016,granite falls,MN,Worker died from exposure to hazardous atmosphere inside distiller tank.,unknown,unknown
1/6/2016,altoona,IA,Worker died in partial trench collapse after being struck by excavator bucket.,unknown,unknown
1/6/2016,milton,PA,Worker killed when excavator rolled down an embankment.,unknown,unknown
1/6/2016,slaton,TX,Worker killed in fall from air lock machine.,unknown,unknown
1/6/2016,tonawanda,NY,Worker killed when jacket caught by rotating shaft.,unknown,unknown
1/5/2016,miami,FL,Worker electrocuted while repairing elevator.,unknown,unknown
1/5/2016,luling,LA,Worker drowned when workboat capsized (body not revovered).,unknown,unknown
1/4/2016,raymond,OH,Worker struck and killed by forklift.,unknown,unknown
1/4/2016,lockport,IL,Worker struck and killed by log,unknown,unknown
1/4/2016,spencer,OH,Worker asphyxiated by carbon monoxide from forklift exhaust.,unknown,unknown
1/4/2016,midlands,TX,Worker killed in chemical fire explosion.,unknown,unknown
1/3/2016,north brunswick,NJ,Worker electrocuted while installing video cameras.,unknown,unknown
1/2/2016,chicago,IL,Worker struck and killed by falling concrete wall.,unknown,unknown
12/29/2015,keystone,IA,Worker fatally engulfed by grain in storage bin.,unknown,unknown
12/29/2015,glencoe,AL,Worker killed in fall from asphalt drum.,unknown,unknown
12/29/2015,toccoa,GA,Worker fatally crushed in forklift collision.,unknown,unknown
12/28/2015,los angeles,CA,Worker struck and killed by motorist fleeing police.,unknown,unknown
12/27/2015,jersey city,NJ,Worker killed in fall from warehouse rack.,unknown,unknown
12/26/2015,lexington,NC,Worker killed in fall from truck.,unknown,unknown
12/23/2015,essex junction,VT,Worker struck and killed by motor vehicle.,unknown,unknown
12/23/2015,fort wayne,IN,Worker struck and killed by high pressure gas line.,unknown,unknown
12/23/2015,jefferson,ME,Worker fatally crushed by falling tree trunk.,unknown,unknown
12/22/2015,scottsville,KY,Worker struck and killed by a utility trailer.,unknown,unknown
12/21/2015,ball ground,GA,Worker killed in fall from roof.,unknown,unknown
12/21/2015,clewiston,FL,Worker killed when tractor fell down embankment and flipped over into canal.,unknown,unknown
12/21/2015,henry,TN,Worker killed when coat became caught in saw.,unknown,unknown
12/21/2015,mobile,AL,Worker killed in fall when bucket detached from lift.,unknown,unknown
12/21/2015,sanford,FL,Worker cutting down tree struck and killed by falling branch.,unknown,unknown
12/21/2015,fallon,NV,Worker stocking shelf killed in fall.,unknown,unknown
12/20/2015,jacksonville,FL,Worker died after slipping and falling on floor of meat cooler.,unknown,unknown
12/19/2015,salem,NH,Worker killed in tire explosion.,unknown,unknown
12/18/2015,friendly,WV,Worker on oil and gas tank died from exposure to gas vapors.,unknown,unknown
12/18/2015,murfreesboro,TN,Worker killed in fall from roof.,unknown,unknown
12/18/2015,buckley,MI,Seventeen-year-old worker asphyxiated by carbon monoxide from power washer generator. ,unknown,unknown
12/18/2015,marana,AZ,Worker killed in fall from ladder.,unknown,unknown
12/18/2015,carterville,GA,Worker died after being struck by metal panel and falling from roof.,unknown,unknown
12/17/2015,camanche,IA,Worker fatally crushed between frame and box of dump truck.,unknown,unknown
12/17/2015,westlake,OH,Worker struck and killed by granite slabs.,unknown,unknown
12/16/2015,peachtree city,GA,Worker killed in fall from tree.,unknown,unknown
12/16/2015,salyersville,KY,Worker struck and killed by falling tree.,unknown,unknown
12/16/2015,bessemer,AL,Worker fatally shot during robbery.,unknown,unknown
12/16/2015,cleveland,TX,Worker fatally shot during robbery.,unknown,unknown
12/16/2015,bartonville,IL,Worker killed in fall from scaffold.,unknown,unknown
12/15/2015,rialto,CA,Worker struck and killed by machine.,unknown,unknown
12/15/2015,belpre,OH,Worker killed in fall from truck lift.,unknown,unknown
12/15/2015,dallas,TX,Worker killed in fall from roof.,unknown,unknown
12/14/2015,houston,TX,Worker killed when trackhoe overturned in trench.,unknown,unknown
12/14/2015,midland,TX,Worker fatally crushed by falling crane.,unknown,unknown
12/14/2015,dallas,TX,Worker fatally crushed by falling truck boom.,unknown,unknown
12/14/2015,memphis,TN,Worker electrocuted by parking lot light.,unknown,unknown
12/14/2015,alexandria,VA,Worker killed in fall from ladder.,unknown,unknown
12/11/2015,bowling green,KY,Worker killed in fall from roof.,unknown,unknown
12/11/2015,allendale,MI,Worker killed in fall from forklift.,unknown,unknown
12/10/2015,chickasha,OK,Worker killed in fall through skylight.,unknown,unknown
12/9/2015,carrollton,TX,Worker electrocuted while wiring junction box.,unknown,unknown
12/9/2015,columbus,MS,Worker struck and killed by brick setting machine.,unknown,unknown
12/9/2015,galena park,TX,Worker electrocuted while assembling motorized actuator.,unknown,unknown
12/9/2015,puyallup,WA,Worker struck and killed by automated forklift.,unknown,unknown
12/9/2015,los angeles,CA,Worker fell from third story.,unknown,unknown
12/8/2015,syosset,NY,Worker killed in fall from elevated bucket.,unknown,unknown
12/8/2015,fort worth,TX,Worker struck and killed by equipment that fell from skid loader.,unknown,unknown
12/8/2015,lewis,NY,Worker killed in vehicle collision.,unknown,unknown
12/8/2015,forest park,GA,Worker killed in fall from scaffold.,unknown,unknown
12/8/2015,ritzville,WA,Worker killed in fall from step ladder.,unknown,unknown
12/7/2015,donna,TX,Worker struck and killed by truck moving in reverse.,unknown,unknown
12/7/2015,hazen,ND,Worker struck and killed by collapsing concrete wall.,unknown,unknown
12/6/2015,frederick,MD,Worker killed in fall from ladder after receiving electric shock.,unknown,unknown
12/5/2015,belmont,NC,Worker killed after becoming caught in wood chipper.,unknown,unknown
12/4/2015,hattiesburg,MS,Employee working on a roof died after falling to the ground.,unknown,unknown
12/4/2015,royalton,MN,Worker struck and killed by dump truck.,unknown,unknown
12/4/2015,donaldsonville,LA,Worker died from exposure to argon while retrieving tool from tank.,unknown,unknown
12/3/2015,webster,TX,Worker struck and killed by vehicle during excavation work.,unknown,unknown
12/3/2015,newmarket,NH,Worker fatally crushed by vehicle being loaded onto flatbed truck.,unknown,unknown
12/3/2015,raleigh,NC,Worker killed in vehicle collision.,unknown,unknown
12/2/2015,waterford,OH,Worker killed in fall when suspension bridge collapsed during demolition.,unknown,unknown
12/2/2015,lubbock,TX,Worker electrocuted by power line while trimming trees.,unknown,unknown
12/2/2015,miami,FL,Worker struck and killed by falling air conditioning compressor.,unknown,unknown
12/2/2015,williamsport,PA,Worker collecting trash struck and killed by vehicles.,unknown,unknown
12/2/2015,decherd,TN,Worker killed after being thrown from garbage truck.,unknown,unknown
12/1/2015,west jourdanton,TX,Worker asphyxiated while cleaning tank that previously held Petroleum Distillate.,unknown,unknown
11/30/2015,savannah,GA,Worker fatally crushed by automobile that fell from hydraulic lift.,unknown,unknown
11/30/2015,corcoran,CA,Worker killed when vehicle rolled into ditch.,unknown,unknown
11/30/2015,pikin,IL,Worker demolishing grain dryer struck and killed by falling steel.,unknown,unknown
11/30/2015,jersey city,NJ,Worker killed in fall from roof.,unknown,unknown
11/30/2015,batesville,AR,Employee shot and killed by ex-spouse while at work.,unknown,unknown
11/30/2015,ellerbe,NC,Worker electrocuted when portable auger contacted powerline.,unknown,unknown
11/30/2015,goldsboro,NC,Two workers died from exposure to hazardous atmosphere inside transformer tank.,unknown,unknown
11/27/2015,louisville,KY,Worker died from inhalation of dust from construction project.,unknown,unknown
11/27/2015,west st. paul,MN,Worker suffered fatal head injury after slipping in parking lot.,unknown,unknown
11/27/2015,cornwall,NY,Worker killed in fall from ladder while replacing gutters.,unknown,unknown
11/26/2015,fort morgan,CO,Worker died after being buried under feed and hay.,unknown,unknown
11/25/2015,chicago heights,IL,Worker struck and killed by falling steel column.,unknown,unknown
11/25/2015,oklahoma city,OK,Worker struck and fatally crushed by dump trailer.,unknown,unknown
11/25/2015,devine,TX,Worker killed in fall from trailer.,unknown,unknown
11/24/2015,la mirada,CA,Worker fatally crushed by forklift while changing tires.,unknown,unknown
11/24/2015,nashville,TN,Worker struck and killed by falling tree.,unknown,unknown
11/24/2015,mount airy,NC,Worker fatally crushed between garage wall trailer railing.,unknown,unknown
11/24/2015,fort worth,TX,Worker killed when tractor rolled down slope.,unknown,unknown
11/24/2015,glendale,KY,Worker struck and killed by vehicle being prepared for tranport.,unknown,unknown
11/23/2015,salt lake city,UT,Worker fatally crushed between storage tank and powered industrial truck.,unknown,unknown
11/23/2015,cicero,IL,Worker struck and killed by tire being lifted by crane.,unknown,unknown
11/23/2015,des plaines,IL,Worker killed in fall from ladder.,unknown,unknown
11/22/2015,cold spring,NY,Worker fatally crushed by forklift during oil change.,unknown,unknown
11/21/2015,champaign,IL,Worker killed in fall from ladder.,unknown,unknown
11/20/2015,luverne,AL,Worker electrocuted when boom crane contacted overhead power lines.,unknown,unknown
11/20/2015,royal city,WA,Worker fatally shot by coworker.,unknown,unknown
11/20/2015,seattle,WA,Worker fatally stabbed by customer.,unknown,unknown
11/19/2015,philadelphia,PA,Worker struck and killed by motor vehicle in work zone.,unknown,unknown
11/19/2015,fontana,CA,Worker fatally crushed by hopper of street sweeper.,unknown,unknown
11/19/2015,glanis,CA,Worker fell into aquifer and drowned.,unknown,unknown
11/19/2015,kissimmee,FL,Worker struck and killed by dump truck.,unknown,unknown
11/19/2015,delphi,IN,Worker killed in trench collapse.,unknown,unknown
11/19/2015,new orleans,LA,Worker killed in motor vehicle collision.,unknown,unknown
11/19/2015,dayton,MD,Worker died from exposure to diesel additive.,unknown,unknown
11/18/2015,manor,TX,Worker struck and killed by excavator bucket.,unknown,unknown
11/18/2015,jackson,MS,Worker fatally shot during armed robbery.,unknown,unknown
11/17/2015,saint martinville,LA,Worker struck and killed by mat that fell from trailer of truck.,unknown,unknown
11/17/2015,los angeles,CA,Worker killed in fall from scaffold.,unknown,unknown
11/17/2015,houston,TX,Worker electrocuted in fall from ladder onto power line.,unknown,unknown
11/17/2015,lytton,IA,Worker performing welding operations killed when storage tank exploded.,unknown,unknown
11/17/2015,templeton,CA,Worker killed in fall from roof while installing tile.,unknown,unknown
11/17/2015,university park,IL,Worker fatally crushed by dock plate.,unknown,unknown
11/17/2015,staten island,NY,Worker killed in fall from roof of residential home under construction.,unknown,unknown
11/17/2015,anaheim,CA,Worker killed in fall from scaffold.,unknown,unknown
11/16/2015,greenville,MS,Worker killed in fall from bridge.,unknown,unknown
11/16/2015,brooklyn,NY,Worker struck and killed by falling tree.,unknown,unknown
11/16/2015,lubbock,TX,Worker killed in fall from scissor lift.,unknown,unknown
11/15/2015,lakeville,MN,Worker died after being caught and pulled into log roller.,unknown,unknown
11/14/2015,louisville,KY,Worker fatally shot during robbery.,unknown,unknown
11/13/2015,bakersfield,CA,Worker killed in natural gas explosion.,unknown,unknown
11/13/2015,norfolk,VA,Worker killed in fall from apartment building roof.,unknown,unknown
11/13/2015,edmond,OK,Worker killed in trench collapse.,unknown,unknown
11/12/2015,houston,TX,Worker asphyxiated from CO2 exposure.,unknown,unknown
11/12/2015,doral,FL,Worker drowned when canoe capsized.,unknown,unknown
11/12/2015,ormond beach,FL,Worker struck and killed by falling trree limb.,unknown,unknown
11/12/2015,pittsburgh,PA,Worker electrocuted when aerial lift contacted power line.,unknown,unknown
11/12/2015,jackson,TN,Worker electrocuted while repairing conveyor.,unknown,unknown
11/11/2015,fort gibson,OK,Worker struck and killed by falling wooden barrier.,unknown,unknown
11/11/2015,sedalia,MO,Worker in construction zone struck and killed by motor vehicle.,unknown,unknown
11/11/2015,charlotte,NC,Worker fatally injured by router.,unknown,unknown
11/10/2015,camp pendleton,CA,Worker struck and killed by discharging fire extinguisher.,unknown,unknown
11/10/2015,apple valley,CA,Worker struck and killed by road sign knocked over by vehicle.,unknown,unknown
11/10/2015,huntsville,AL,Worker killed in oil tank explosion.,unknown,unknown
11/10/2015,mortens gap,kY,Worker fatally crushed under mobile home.,unknown,unknown
11/10/2015,kaukauna,WI,Worker killed in trench collapse.,unknown,unknown
11/10/2015,colorado springs,CO,Worker killed in fall through hole in roof.,unknown,unknown
11/10/2015,livingston,TN,Two workers struck and killed by vehicle while emptying garbage truck.,unknown,unknown
11/10/2015,sparta,MI,Worker killed by bull being loaded into trailer.,unknown,unknown
11/9/2015,salt lake city,UT,Worker killed in fall while installing solar panel.,unknown,unknown
11/9/2015,eldorado,TX,Worker fatally crushed by pumping equipment.,unknown,unknown
11/9/2015,fort worth,TX,Woker killed in fall to concrete floor.,unknown,unknown
11/9/2015,princeton,WV,Worker electrocuted by light fixture.,unknown,unknown
11/9/2015,lockhart,TX,Worker fatally crushed when car being serviced fell off jack.,unknown,unknown
11/9/2015,apalachin,NY,Worker struck and killed by motor vehicle.,unknown,unknown
11/8/2015,inglewood,CA,Worker struck and killed by moving vehicle.,unknown,unknown
11/7/2015,mount clemens,MI,Worker killed in excavation cave-in.,unknown,unknown
11/5/2015,toledo,OH,Worker sruck and killed by truck.,unknown,unknown
11/4/2015,lancaster,KY,Worker struck and killed by forklift.,unknown,unknown
11/4/2015,healdsburg,CA,Worker struck and killed by falling tree.,unknown,unknown
11/4/2015,winnetka,IL,Worker struck and killed by falling I-beam.,unknown,unknown
11/4/2015,douglass,TX,Worker struck and killed by falling tree.,unknown,unknown
11/3/2015,hot springs,NC,Worker struck and killed by concrete wall that fell from crane.,unknown,unknown
11/2/2015,worcester,MA,Worker killed in fall from scaffold.,unknown,unknown
11/2/2015,keene,VA,Worker killed in fall from roof.,unknown,unknown
11/2/2015,donna,TX,Worker fatally crushed between loading dock and trailer.,unknown,unknown
11/2/2015,marksville,LA,Worker struck and killed by pickup truck.,unknown,unknown
11/1/2015,coahoma,TX,Worker suffered fatal burns from flare stack igniter.,unknown,unknown
10/31/2015,lawrenceville,GA,Worker responding to a roadside service call struck and killed by vehicle.,unknown,unknown
10/31/2015,clyde,OH,Worker asphyxiated by gases while pumping manure into tanker.,unknown,unknown
10/30/2015,jackson,GA,Worker struck and killed by tire that blew while being changed.,unknown,unknown
10/30/2015,oakview,CA,Worker struck and killed by motor vehicle while flagging traffic.,unknown,unknown
10/29/2015,alsip,IL,Worker struck and killed by forklift.,unknown,unknown
10/29/2015,spring,TX,Worker killed in fall through ceiling of residential home under construction.,unknown,unknown
10/29/2015,tulsa,OK,Worker electrocuted when dump truck contacted power line.,unknown,unknown
10/29/2015,whittier,CA,Worker died after slipping and falling while unloading truck.,unknown,unknown
10/28/2015,madison,IN,Worker fatally crushed between cart and steel coil.,unknown,unknown
10/28/2015,decatur,AL,Worker fatally crushed by steel coil that fell from cart.,unknown,unknown
10/28/2015,fresno,CA,Worker killed in fall from elevated surface.,unknown,unknown
10/27/2015,lewiston,ME,Worker killed in fall from waste disposal truck.,unknown,unknown
10/27/2015,ladysmith,WI,Worker died after being pulled into machine by rollers.,unknown,unknown
10/27/2015,fairmount,IN,Worker electrocuted while servicing air handling unit.                      ,unknown,unknown
10/27/2015,watford city,ND,Worker struck and killed at roadway construction project.,unknown,unknown
10/26/2015,chicago,IL,Worker struck and killed by railroad track rail while being moved by backhoe.,unknown,unknown
10/26/2015,hopkinsville,KY,Worker struck and killed by steel coil.,unknown,unknown
10/26/2015,springfield,IL,Worker struck and killed by rubber seals that ruptured while testing sewer line for leaks.,unknown,unknown
10/25/2015,fairmont,MN,Worker killed in fall from truck.,unknown,unknown
10/25/2015,belton,TX,Worker struck and killed by falling hydraulic lift.,unknown,unknown
10/24/2015,las vegas,NV,Worker died after being struck by machine and buried in trench.,unknown,unknown
10/24/2015,clarion,IA,Worker killed in fall from catwalk.,unknown,unknown
10/23/2015,aurora,WV,Worker struck and killed by truck trailer that rolled from lift.,unknown,unknown
10/23/2015,chicago,IL,Worker struck and killed by metal piping.,unknown,unknown
10/23/2015,lewisberry,PA,Worker killed in fall from stairway platform.,unknown,unknown
10/23/2015,east setauket,NY,Worker in recycling yard struck and killed by payloader.,unknown,unknown
10/22/2015,charlottesville,VA,Worker killed when track hoe rolled over.,unknown,unknown
10/22/2015,carrollton,GA,Worker fatally crushed by vehicle fell that fell from lift.,unknown,unknown
10/22/2015,brusly,LA,Worker electrocuted by electrical drop cord.,unknown,unknown
10/21/2015,stueben county,IN,Worker struck and killed by falling tree.,unknown,unknown
10/21/2015,pahrump,NV,Worker killed in fall from scaffold.,unknown,unknown
10/21/2015,oklahoma city,OK,Worker fatally crushed between elevator cart and tower.,unknown,unknown
10/21/2015,centralia,IL,Worker electrocuted by highway billboard.,unknown,unknown
