incident_date,city,state,description,plan,citation
4/13/2014,houston,tx,Worker died in a boat collision.,unknown,unknown
4/13/2014,greenville,tx,Worker died from burns from electrical panel fire.,unknown,unknown
4/13/2014,mertzon,tx,Worker crushed by forks of telescoping boom forklift while performing rig maintenance.,unknown,unknown
4/12/2014,bourne,ma,Twoworkers killed when aerial lift overturned.,unknown,unknown
4/12/2014,dalton,ga,Worker killed after falling through collapsed roof.,unknown,unknown
4/11/2014,pago pago,as,Worker was struck and killed by truck.,unknown,unknown
4/10/2014,nantucket,ma, Worker died in fall from scaffold.,unknown,unknown
4/10/2014,east moline,il,Worker performing sandblasting was fatally crushed under counterweight.,unknown,unknown
4/10/2014,san diego,ca,Worker killed after being ejected from heavy equipment.,unknown,unknown
4/10/2014,lubbock,tx,Worker electrocuted while transferring wires.,unknown,unknown
4/9/2014,forest grove,or,Worker struck and killed by motor vehicle.,unknown,unknown
4/9/2014,florence,mt,Worker died after falling from residential roof.,unknown,unknown
4/9/2014,lees summit,mo,Worker died after vehicle was struck by another.,unknown,unknown
4/9/2014,laredo,tx,Worker struck and killed by front-end loader.,unknown,unknown
4/8/2014,sumter,sc,Worker electrocuted while testing switchboard.,unknown,unknown
4/8/2014,johnstown,co,Worker struck and killed by powered saw.,unknown,unknown
4/8/2014,blytheville,ar,Two workers drowned when barge capsized.,unknown,unknown
4/8/2014,chalfont,pa,Worker struck and killed by the roller shaft from a lathe machine.,unknown,unknown
4/8/2014,parkersburg,wv,Worker killed in vehicle crash.,unknown,unknown
4/7/2014,iowa city,ia,Worker died from fall while repairing wall.,unknown,unknown
4/7/2014,santurce,pr,Worker killed after falling through skylight.,unknown,unknown
4/7/2014,inglewood,ca,Worker repairing an AC unit died in fall from forklift.,unknown,unknown
4/7/2014,berkeley,ca,Worker died after falling from lift.,unknown,unknown
4/7/2014,los angeles,ca,Worker electrocuted while installing security cameras.,unknown,unknown
4/6/2014,fayetteville,nc,Worker died from fall while cutting tree branches.,unknown,unknown
4/6/2014,brooklyn,ny,Worker died from carbon monoxide poisoning.,unknown,unknown
4/6/2014,ridgeville,sc,Worker struck and killed by vehicle.,unknown,unknown
4/5/2014,belmont,oh,Worker crushed by blow-out preventer.,unknown,unknown
4/4/2014,ecorse,mi,Worker struck and killed by counterweights from a crane.,unknown,unknown
4/4/2014,beaver,wv,Worker killed when hay roll fell on him.,unknown,unknown
4/4/2014,haverhill,oh,Worker clearing a drain line died after being sprayed with chemicals.     ,unknown,unknown
4/4/2014,midland,tx,Worker died in fire caused by heater.,unknown,unknown
4/4/2014,arrington,va,Worker repairing brakes killed after becoming caught and dragged by bus.,unknown,unknown
4/3/2014,stuttgart,ar,Worker repairing back-hoe tire died after the tire burst.,unknown,unknown
4/3/2014,houma,la,Employee struck and killed by steel plate while working on crane support. ,unknown,unknown
4/2/2014,harrington,de,Worker killed when fork truck struck concrete barrier.,unknown,unknown
4/2/2014,bullard,tx,Worker electrocuted when bucket contacted an energized powerline.  ,unknown,unknown
4/2/2014,pine bluff,ar,Worker crushed and killed by farm tractor.,unknown,unknown
4/2/2014,buhl,id,Worker died in fall from roof.,unknown,unknown
4/2/2014,new york,ny,Worker died after falling from scaffold.,unknown,unknown
4/1/2014,shamrock,tx,Worker electrocuted when mast of well drilling rig contacted overhead power lines.,unknown,unknown
4/1/2014,bagley,mn,Worker crushed and killed by overhead door.,unknown,unknown
4/1/2014,bradley,il,Worker killed when powered industrial vehicle tipped over.,unknown,unknown
4/1/2014,cary,ms,Worker killed after falling through a skylight.,unknown,unknown
4/1/2014,kingfisher,ok,Worker sturck and killed by bulldozer.,unknown,unknown
4/1/2014,tampa,fl,Worker electrocuted after contacting live wire.,unknown,unknown
4/1/2014,houston,tx,Worker setting up cables died after falling through skylight.,unknown,unknown
4/1/2014,grayville,il,Worker killed after being pinned between a boom arm and cab.   ,unknown,unknown
3/31/2014,fernley,nv,Worker fatally crushed by pipe.,unknown,unknown
3/31/2014,west carrollton,oh,Worker killed after being caught between furnace door and conveyor.,unknown,unknown
3/31/2014,coopersburg,pa,Worker killed when tire on loader tire burst.,unknown,unknown
3/31/2014,baton rouge,la,Worker struck and killed by vehicle while collecting store carts.,unknown,unknown
3/31/2014,st. paul,mn,Worker killed in fall from roof.,unknown,unknown
3/31/2014,johnson city,ny,Worker shot and killed.,unknown,unknown
3/31/2014,clarksburg,md,Worker stuck and killed by skid steer.,unknown,unknown
3/27/2014,southern pines,nc,Worker killed in fall from roof.,unknown,unknown
3/27/2014,lamar,sc,Worker killed in fall from tractor.,unknown,unknown
3/27/2014,pelham,ga,Worker in a grain storage silo killed after becoming entrapped by sweep auger.,unknown,unknown
3/27/2014,greensboro,nc,Worker died when a mixing tank caught fire.,unknown,unknown
3/27/2014,salkum,wa,Worker struck and killed by falling limb while performing tree cutting operations.,unknown,unknown
3/26/2014,diamond,oh,Worker painting a bathroom died in fire caused by space heater.,unknown,unknown
3/26/2014,hillside,nj,Worker died from injuries after falling in cafeteria.,unknown,unknown
3/25/2014,brookhaven,ms,Worker performing flagging duties was struck and killed by a motor vehicle.,unknown,unknown
3/25/2014,carmel,in,Worker killed by electric arc flash while installing grounds on conductors.,unknown,unknown
3/25/2014,westmoreland,ks,Two workers killed when a wireless communications tower collapsed.  ,unknown,unknown
3/24/2014,san juan,pr,Worker was run over by a top loader.,unknown,unknown
3/23/2014,toms river,nj,Worker died in fall from step ladder.,unknown,unknown
3/23/2014,paragould,ar,Worker electrocuted after contacting power cord.,unknown,unknown
3/22/2014,hannibal,oh,Worker struck and killed by falling tree. ,unknown,unknown
3/21/2014,boston,ma,Worker killed in fall down elevator shaft. ,unknown,unknown
3/21/2014,catoosa,ok,Worker crushed by dump truck.,unknown,unknown
3/21/2014,towson,md, Worker struck and killed by motor vehicle.,unknown,unknown
3/20/2014,killdeer,nd,Worker struck and killed by traveling blocks while working on a drilling rig.,unknown,unknown
3/20/2014,sinton,tx,Worker struck and killed by motor vehicle.,unknown,unknown
3/20/2014,tecumseh,ne,Worker died from exposure to anhydrous ammonia released during transfer from tanker trailer to bulk storage tank.,unknown,unknown
3/20/2014,newport coast,ca,Worker drowned in pool.,unknown,unknown
3/20/2014,marietta,ny,Worker performing maintenance on truck was crushed by  hydraulic dump body. ,unknown,unknown
3/19/2014,chicago,il,Worker died after falling from ladder.,unknown,unknown
3/19/2014,bella vista,ca,Worker killed in fall from height.,unknown,unknown
3/19/2014,converse,tx,Worker struck and run over by truck.     ,unknown,unknown
3/19/2014,cleone,ca,Worker shot while in pursuit of suspect.,unknown,unknown
3/19/2014,pasadena,md,Worker killed in fall from water tower.,unknown,unknown
3/18/2014,seattle,wa,Two workers killed in a news helicopter crash. ,unknown,unknown
3/18/2014,atlanta,ga,Worker killed in fall on stairway.,unknown,unknown
3/18/2014,joliet,il,Worker killed in motor vehicle collision.,unknown,unknown
3/17/2014,oak forest,il,Worker responding to domestic violence call struck and killed by a motor vehicle.,unknown,unknown
3/17/2014,oakland,ca,Boxer killed after being struck while sparring.,unknown,unknown
3/17/2014,grand rapids,mi,Worker repairing tire was crushed when truck cab fell on him.,unknown,unknown
3/17/2014,wilton manors,fl,Worker killed in motor vehicle collision.,unknown,unknown
3/16/2014,santa rosa beach,fl,Worker killed in fall from truck. ,unknown,unknown
3/15/2014,punta gorda,fl,Worker electrocuted while repairing machine.,unknown,unknown
3/15/2014,matthews,nc,Worker struck and killed by skid steer loader. ,unknown,unknown
3/15/2014,sacramento,ca,Worker killed in fall from scaffold platform. ,unknown,unknown
3/15/2014,fowlerton,tx,Worker struck and killed by unsecured equipment.,unknown,unknown
3/15/2014,lake preston,sd,Worker engulfed by beans while cleaning storage bin.,unknown,unknown
3/15/2014,smith grove,ky,Worker killed in truck fire after motor vehicle collision.,unknown,unknown
3/14/2014,rankin,tx,Worker killed in a motor vehicle collision.,unknown,unknown
3/14/2014,marysville,wa,Worker killed when riding lawnmower flipped over onto him.,unknown,unknown
3/14/2014,garland,tx,Worker struck and killed by falling signs. ,unknown,unknown
3/14/2014,greensboro,nc,Worker died from fall while cleaning duct work box.,unknown,unknown
3/14/2014,cedar rapids,ia,Worker struck and killed by metal boring rods during cutting.,unknown,unknown
3/14/2014,shreveport,la,Worker struck and killed when pipes rolled off trailer during unloading.,unknown,unknown
3/13/2014,orwigsburg,pa,Worker was run over by delivery truck.,unknown,unknown
3/13/2014,saint francisville,la,Worker died from head injury after being ejected from golf cart.,unknown,unknown
3/13/2014,north bend,or,Worker killed after being struck by truck's unsecured tailgate.,unknown,unknown
3/13/2014,brooklyn,ny,Worker died from carbon monoxide poisoning.,unknown,unknown
3/12/2014,auburn,ky,Worker caught and killed in a press while trying to retrieve a hammer.,unknown,unknown
3/12/2014,irvine,pa,Worker was killed when fuel tank exploded. ,unknown,unknown
3/12/2014,little rock,ar,Temporary worker killed in fall from rooftop. ,unknown,unknown
3/11/2014,sarasota,fl,Worker struck and killed by a piece of equipment when a jack failed. ,unknown,unknown
3/11/2014,dutch harbor,ak,Worker struck and killed by heavy object in explosion.,unknown,unknown
3/11/2014,honolulu,hi,Worker killed in fall from pallet of boxes.,unknown,unknown
3/11/2014,dallas,tx,Worker killed in motor vehicle collision. ,unknown,unknown
3/11/2014,newport,ar,Worker killed after being caught in machinery while clearing a jam. ,unknown,unknown
3/11/2014,corpus christi,tx,Four employees hospitalized with burns from a flash fire. ,unknown,unknown
3/11/2014,enterprise,or,Worker erecting grain silo died in scaffold collapse.,unknown,unknown
3/10/2014,schenectady,ny,Worker crushed between a truck and carwash spray booth. ,unknown,unknown
3/10/2014,long beach,ca,Worker died from fall while performing tree trimming operations.,unknown,unknown
3/10/2014,south beloit,il,Employer died after being caught in the tail pulley of a shredding machine conveyor belt. ,unknown,unknown
3/10/2014,hanover,mn,Worker struck and killed by pipe while loading truck.,unknown,unknown
3/10/2014,hayward,ca,Worker was struck and killed by a motor vehicle.,unknown,unknown
3/10/2014,parish,ny,Worker struck and killed while performing logging operations.,unknown,unknown
3/10/2014,italy,tx,Worker backed over by truck during litter control operations. ,unknown,unknown
3/9/2014,saint james,la,Worker killed in fall from bridge.,unknown,unknown
3/9/2014,toa baja,pr,Worker was struck and killed by truck that was backing up.,unknown,unknown
3/9/2014,buffalo,ny,Worker died from head injury suffered in fall.,unknown,unknown
3/8/2014,remsen,ia,Worker killed in fall from frost covered roof.,unknown,unknown
3/8/2014,newberry,sc,Worker killed after becoming caught in food blender during cleaning operations.,unknown,unknown
3/7/2014,buffalo,ny,Worker repairing a fuel pump was fatally burned when gasoline ignited.,unknown,unknown
3/6/2014,brooklyn,ny,Worker killed in fall while installing decking.,unknown,unknown
3/6/2014,overton,nv,Worker was pinned and crushed between rolling vehicle and rocks.,unknown,unknown
3/6/2014,south plainfield,nj,Worker crushed by steel beams.,unknown,unknown
3/6/2014,hastings,mi,Worker was fatally mauled by a bull.,unknown,unknown
3/6/2014,brownfield,tx,Worker crushed and killed by a tank.,unknown,unknown
3/5/2014,cedar rapids,ia,Worker was electrocuted by live electrical storage capacitor. ,unknown,unknown
3/5/2014,shelby twp,mi,Worker checking parts on an injection molding machine was crushed when the machine activated.,unknown,unknown
3/4/2014,ewing,nj,Three employees were hospitalized from a gas leak explosion.,unknown,unknown
3/4/2014,flint,mi,Worker was pinned and crushed between trailer and truck.,unknown,unknown
3/4/2014,pagosa springs,co,Employee died in a cave-in caused by an avalanche. ,unknown,unknown
3/3/2014,pateros,wa,Worker killed in motor vehicle collision.,unknown,unknown
3/3/2014,grand forks,nd,Employee killed in a motor vehicle collision.,unknown,unknown
3/3/2014,kersey,co,Worker killed from exposure to oil tank fumes. ,unknown,unknown
3/2/2014,roseburg,or,Worker killed in vehicle collision.,unknown,unknown
3/2/2014,lynden,wa,Worker killed in motor vehicle collision.,unknown,unknown
3/2/2014,roseburg,or,Worker performing maintenance on a semi-trailer was crushed between truck and service vehicle.,unknown,unknown
3/2/2014,youngstown,oh,Worker killed in maintenance shop fire.,unknown,unknown
3/1/2014,big spring,tx,Worker was crushed by forklift while making repairs. ,unknown,unknown
3/1/2014,mount pleasant,tx,Worker died when the dump truck he was operating rolled into a ditch. ,unknown,unknown
2/28/2014,fair lawn,nj,Worker died after falling from recycling vehicle.,unknown,unknown
2/28/2014,fair lawn,nj,Worker died in falling from recycling truck.,unknown,unknown
2/28/2014,benton,tn,Worker struck and killed by forklift mast.,unknown,unknown
2/28/2014,east quogue,ny,Worker killed after being engulfed by mulch.,unknown,unknown
2/28/2014,new haven,in,Worker crushed by dump truck during snow removal.,unknown,unknown
2/28/2014,spokane,wa,Worker killed in fall from ladder.,unknown,unknown
2/28/2014,clayton,nc,Backhoe worker was struck and killed by falling tree.,unknown,unknown
2/28/2014,portage,wi,Worker crushed structure that fell from overhead crane.,unknown,unknown
2/27/2014,beach haven,nj,Worker killed in fall from ladder. ,unknown,unknown
2/27/2014,chadbourn,nc,Worker killed in fall on vertical steel rebar.,unknown,unknown
2/27/2014,south lebanon,oh,Worker struck and killed by collapsed utility pole.  ,unknown,unknown
2/27/2014,oakfield,wi,Worker died after being caught in a lathe while performing maintenance. ,unknown,unknown
2/27/2014,wallington,nj,Worker responding to fire killed in fall from roof.,unknown,unknown
2/26/2014,peralta,nm,Worker backed over and killed by a truck while paving the road.,unknown,unknown
2/26/2014,kemmerer,wy,Worker loading semi-trailer truck died in fall from elevated platform.,unknown,unknown
2/26/2014,houston,tx,Worker was electrocuted when the leg of a scaffold he was dismantling contacted a power line.,unknown,unknown
2/26/2014,peculiar,mo,Worker was crushed between two trucks.,unknown,unknown
2/26/2014,hollywood,fl,Worker killed in fall from scaffold. ,unknown,unknown
2/25/2014,pekin,il,Worker electrocuted while transferring power from transmission lines. ,unknown,unknown
2/24/2014,sacramento,ca,Worker fatally beaten and strangled.,unknown,unknown
2/24/2014,naples,fl,Worker electrocuted when the pole saw he was using to trim trees contacted power lines.,unknown,unknown
2/24/2014,missouri city,tx,Two workers on a drilling rig were electrocuted after contacting overhead power lines.,unknown,unknown
2/24/2014,corpus christi,tx,Worker struck and killed by pipe that fell from crane.,unknown,unknown
2/23/2014,o'brien,tx,Worker struck and killed by motor vehicle.  ,unknown,unknown
2/22/2014,toone,tn,Worker removing residual flare materials died from burns suffered in flash fire/explosion.,unknown,unknown
2/22/2014,huntington station,ny,Restaurant worker died from carbon monoxide exposure.,unknown,unknown
2/22/2014,magee,ms,Worker struck and killed by a crane boom.,unknown,unknown
2/21/2014,shiocton,wi,Worker struck and killed by a bulk milk trailer.,unknown,unknown
2/21/2014,jackson,ms,Worker on top of elevator performing repairs was crushed against  ceiling when the elevator was activated.,unknown,unknown
2/21/2014,cochranville,pa,Worker using pressure washer was killed in fall through floor opening.,unknown,unknown
2/21/2014,kent,wa,Worker was crushed between two trucks.,unknown,unknown
2/21/2014,portola,ca,Worker was struck and killed by a falling tree.,unknown,unknown
2/20/2014,jesup,ga,Film crew worker was struck and killed by a train while preparing to shoot a scene.,unknown,unknown
2/20/2014,benton,ia,Worker struck and killed when a steel belt conveyor system fell on him.,unknown,unknown
2/20/2014,lexington,ky,Worker was struck and killed by wood that fell from roof.,unknown,unknown
2/20/2014,monticello,ia,Worker installing garage door died in fall from scaffold.,unknown,unknown
2/19/2014,newport,ar,Employer killed by molten steel that spilled from an overhead crane. ,unknown,unknown
2/19/2014,south windsor,ct,Owner and driver electrocuted when their dump truck contacted a transmission line.  ,unknown,unknown
2/18/2014,mckittrick,ca,Worker killed in fall from oil rig cab.,unknown,unknown
2/18/2014,las vegas,nv,Worker died after tripping and falling on curb.  ,unknown,unknown
2/18/2014,long beach,ca,Worker killed in fall from scaffold.,unknown,unknown
2/17/2014,batesburg,sc,Worker performing repairs was crushed when backhoe collapsed.,unknown,unknown
2/15/2014,creston,ia,Worker died after slipping and falling on icy stairs.,unknown,unknown
2/15/2014,douglas,wy,Worker struck and killed by welding truck as it was backing-up.,unknown,unknown
2/15/2014,douglas,wy,Worker was struck and killed by truck as it was backing up.,unknown,unknown
2/14/2014,west middlesex,pa,Worker died after being pinned between a tractor cab and trailer. ,unknown,unknown
2/14/2014,toulon,il,Worker was struck and killed by motor vehicle while assisting motorists.,unknown,unknown
2/14/2014,fairlee,vt,Worker was struck and killed by a motor vehicle.,unknown,unknown
2/14/2014,lorain,oh,Worker struck and killed by railroad car that derailed.,unknown,unknown
2/14/2014,houston,tx,Worker died in fall from a warehouse dock. ,unknown,unknown
2/14/2014,clairton,pa,Worker killed from fall into a trench.,unknown,unknown
2/13/2014,poland,me,Worker killed when a logging truck rolled over and crushed him.  ,unknown,unknown
2/13/2014,san leandro,ca,Worker was crushed by machine that fell off its support stands.,unknown,unknown
2/12/2014,providence,ri,Worker struck and killed by tow truck.  ,unknown,unknown
2/12/2014,nyc,ny,Worker was killed in vehicle collision.,unknown,unknown
2/12/2014,kountze,tx,Worker struck and killed by log while feeding it into a bull edger. ,unknown,unknown
2/11/2014,heyburn,id,Worker killed after falling into a feed mixer.,unknown,unknown
2/11/2014,los angeles,ca,Worker died when the boom lift he was in was struck by a bus. ,unknown,unknown
2/11/2014,blytheville,ar,Train operator died after being caught between locomotive and a derailed car.,unknown,unknown
2/11/2014,enterprise,or,Cross-country skiing guide was killed in an avalanche.,unknown,unknown
2/10/2014,morton,wa,Worker was struck and killed by a log.,unknown,unknown
2/10/2014,peterborough,nh,Eight workers hospitalized after a drum of nitric acid solution exploded.,unknown,unknown
2/10/2014,morrisdale,pa,Worker killed when truck rolled over him during repairs.,unknown,unknown
2/10/2014,napoleon,nd,Worker died after being engulfed by grain.,unknown,unknown
2/10/2014,idaho falls,id,Worker struck and killed by a switch panel. ,unknown,unknown
2/9/2014,fairview,wv,Three workers hospitalized from overexposure to carbon monoxide.  ,unknown,unknown
2/8/2014,saint petersburg,fl,Worker electrocuted by powerline while trimming trees. ,unknown,unknown
2/8/2014,tulare,ca,Worker was struck and killed by a tractor trailer.,unknown,unknown
2/7/2014,manvel,tx,Worker killed in trench collapse. ,unknown,unknown
2/7/2014,calvert city,ky,Worker died after inhaling nitrogen.,unknown,unknown
2/6/2014,selma,or,Worker was struck and killed by a tree limb.,unknown,unknown
2/6/2014,benton,la,Worker electrocuted while repairing a transformer.,unknown,unknown
2/5/2014,barrington,il,Worker struck and killed by snow plow.,unknown,unknown
2/5/2014,holualou,hi,Worker died when a drum compactor crashed into a carport.,unknown,unknown
2/4/2014,miami,fl,Worker killed in vehicle collision.,unknown,unknown
2/4/2014,pittsburg,ks,Nurse struck and killed by motor vehicle.,unknown,unknown
2/4/2014,brooksville,ky,Worker killed in fall through manhole.,unknown,unknown
2/3/2014,moravia,ny,Worker killed after being caught in a feed auger.,unknown,unknown
2/3/2014,coral gables,fl,Worker killed in fall from ladder.,unknown,unknown
2/3/2014,artesia,nm,Worker was electrocuted when crane contacted a powerline.,unknown,unknown
2/2/2014,boonsboro,md,Worker was struck and killed by a tractor tire that exploded during inflation.,unknown,unknown
2/2/2014,cleveland,oh,Worker died in fall down stairs.,unknown,unknown
2/1/2014,grayson,ky,Worker killed in motor vehicle collision.,unknown,unknown
2/1/2014,clarksburg,wv,Two workers killed in a communications tower collapse.,unknown,unknown
1/31/2014,las vegas,nv,Worker struck and killed by bundle of steel.,unknown,unknown
1/31/2014,pikeville,md,Worker was struck and killed by a motor vehicle.,unknown,unknown
1/31/2014,chicago,il,Worker cutting metal tubing died after being caught by a large band saw. ,unknown,unknown
1/31/2014,farmington hills,mi,Worker died in fall from roof.,unknown,unknown
1/31/2014,shelby,nc,Worker struck and killed by a pipe.,unknown,unknown
1/30/2014,forney,tx,Worker killed in fall from scaffold while finishing drywall.,unknown,unknown
1/30/2014,beaver dam,wi,Worker killed in vehicle collision during a snow storm. ,unknown,unknown
1/30/2014,saint marys,pa,Worker killed when an industrial oven exploded.,unknown,unknown
1/29/2014,selmer,tn,Worker killed after being caught by a conveyor.,unknown,unknown
1/29/2014,wheeler,tx,Four workers hospitalized for burns after a natural gas pipeline explosion.,unknown,unknown
1/29/2014,ne atlanta,ga,Worker died after being dragged by dog he was walking.,unknown,unknown
1/28/2014,grand prairie,tx,Worker struck and killed when an air compressor exploded during maintenance.,unknown,unknown
1/28/2014,waco,tx,Worker in a hydraulic boom lift died when it fell off a barge.,unknown,unknown
1/27/2014,westford,ny,Worker killed when his clothes caught in a corn chopper and pulled him into the machine.,unknown,unknown
1/27/2014,silt,co,Worker inspecting power lines was killed in a helicopter crash.  ,unknown,unknown
1/27/2014,aurora,il,One worker was killed and another hospitalized after being struck by a motor vehicle while providing roadside assistance.,unknown,unknown
1/26/2014,senatobia,ms,Employer died in fall from ladder.,unknown,unknown
1/25/2014,gainesville,ga,Employer died in fall from elevated bucket while removing a tree.,unknown,unknown
1/25/2014,atlanta,ga,Worker installing a transmission underneath vehicle was crushed when the car fell onto him. ,unknown,unknown
1/24/2014,lutherville,md,Worker was struck and killed by falling tree branch.,unknown,unknown
1/24/2014,bethesda,md,Worker struck and killed while working in a trench.,unknown,unknown
1/24/2014,nashville,tn,Worker struck and killed by a bundle of pipes that fell from truck.,unknown,unknown
1/24/2014,los olivos,ca,Worker killed when bulldozer overturned.,unknown,unknown
1/24/2014,golden meadow,la,Worker struck and killed by a forklift. ,unknown,unknown
1/24/2014,sapulpa,ok,Worker died after falling off and being run over by loader.  ,unknown,unknown
1/24/2014,grand rapids,mi,Worker killed in fall from ladder.,unknown,unknown
1/24/2014,knoxville,ar,Worker struck and killed when trailer hatch exploded during defrosting with propane torch.,unknown,unknown
1/24/2014,mentone,in,Worker killed when an air dryer exploded.,unknown,unknown
1/24/2014,white pigeon,mi,Worker suffocated after falling  through hatch into  a railroad car filled with soybeans,unknown,unknown
1/23/2014,mulberry,fl,Worker died after being crushed in motorized equipment.,unknown,unknown
1/23/2014,raleigh,nc,Worker died in fall while applying commercial siding.  ,unknown,unknown
1/23/2014,mattituck,ny,Worker crushed by the bucket of a compact track loader.,unknown,unknown
1/23/2014,van buren,ar,Worker struck and killed by motor vehicle.,unknown,unknown
1/23/2014,guaynabo,pr,Forklift operator struck and killed by a fire extinguisher that exploded during disposal.  ,unknown,unknown
1/22/2014,bogalusa,la,Worker drowned when front end loader went into a water catchment basin.,unknown,unknown
1/22/2014,pollock,tx,Worker struck and killed by falling tree while performing logging work.,unknown,unknown
1/22/2014,phoenix,az,Two workers killed when aerial lift tipped over.,unknown,unknown
1/22/2014,colorado springs,co,Worker struck and killed by a failed cable on an outside fire escape system.,unknown,unknown
1/21/2014,wilmore,ky,Worker struck and killed by motor vehicle.,unknown,unknown
1/21/2014,white city,or,Worker crushed between wall and dump truck.,unknown,unknown
1/21/2014,dacoma,ok,Worker killed when his vehicle was struck by a train. ,unknown,unknown
1/21/2014,sully,ia,One worker died and two hospitalized after becoming trapped in a truck wash tank trailer. ,unknown,unknown
1/20/2014,montebello,ca,Worker crushed beneath car.,unknown,unknown
1/20/2014,new braunfels,tx,Worker killed in fall from scaffold. ,unknown,unknown
1/20/2014,el dorado,ks,Worker died in fall from horse.,unknown,unknown
1/20/2014,omaha,ne,Two workers killed in structure collapse. ,unknown,unknown
1/20/2014,errol,nh,Worker struck and killed by semi-truck while installing snow chains on tires of company vehicle. ,unknown,unknown
1/20/2014,windsor,pa,Worker crushed under fallen switchgear. ,unknown,unknown
1/20/2014,madill,ok,Two workers killed in an electric arc furnace explosion.  ,unknown,unknown
1/20/2014,red bud,il,Worker died after falling into grain bin filled with corn.,unknown,unknown
1/18/2014,stanton,tn,Worker crushed between aerial lift control panel and concrete beam. ,unknown,unknown
1/18/2014,fall river,ma,Employer working under vehicle was crushed when it rolled over him.,unknown,unknown
1/18/2014,rankin,tx,Worker crushed between fallen section of derrick and wheel. ,unknown,unknown
1/17/2014,carmichael,ca,Worker crushed by frame of forklift.,unknown,unknown
1/17/2014,belvue,ks,Worker struck and killed by tree while engaged in logging activities.,unknown,unknown
1/17/2014,piscataway,nj,Worker crushed by load of metal racks that fell from flatbed truck. ,unknown,unknown
1/17/2014,glen ellen,ca,Worker struck and killed by scraper tractor.,unknown,unknown
1/16/2014,toldeo,wa,Worker struck and killed by falling trees.,unknown,unknown
1/16/2014,burlington,ia,Worker died in fall from roof.,unknown,unknown
1/16/2014,miami beach,fl,Worker died in fall from scaffold. ,unknown,unknown
1/16/2014,el paso,tx,Worker killed in motor vehicle collision.,unknown,unknown
1/16/2014,lamont,fl,Worker was crushed when a bridge panel fell on him during removal.,unknown,unknown
1/16/2014,saint petersburg,fl,Worker caulking holes died in fall from false ceiling.,unknown,unknown
1/16/2014,new bedford,ma,Worker killed when his clothes became entangled in the rotating shaft of a shucking machine.,unknown,unknown
1/16/2014,rio piedras,pr,Worker died in falll.,unknown,unknown
1/16/2014,honolulu,hi,Worker died in fall through a skylight.,unknown,unknown
1/15/2014,lagrange,tn,Worker struck and killed by tree while performing cutting operations.,unknown,unknown
1/15/2014,pittsburg,ca,Worker killed in fall from roof while making repairs. ,unknown,unknown
1/15/2014,refugio,tx,Worker delivering equipment killed in vehicle collision.,unknown,unknown
1/15/2014,riverdale,il,Worker killed when caught between moving conveyor and hopper wall.  ,unknown,unknown
1/15/2014,washington,dc,Worker standing in back of truck was struck and killed by another vehicle.,unknown,unknown
1/14/2014,cumberland,md,One worker died and another hospitalized from carbon monoxide exposure.,unknown,unknown
1/14/2014,ferndale,ny,Worker died in fall from top of fuel truck.,unknown,unknown
1/14/2014,post falls,id,Employer died in fall while preparing gutter installation. ,unknown,unknown
1/14/2014,canyon lake,tx,Worker performing painting operations was killed in fall.,unknown,unknown
1/14/2014,cameron,la,Four carpenters were hospitalized after being shocked by power lines during scaffold setup.,unknown,unknown
1/14/2014,pikeville,ky,Worker killed in motor vehicle collision.,unknown,unknown
1/13/2014,chicago,il,Dancer struck and killed by a steel aerial acrobatics ring during rehearsal.,unknown,unknown
1/13/2014,mount orab,oh,Worker unloading a pallet from boom truck was killed when  forklift tipped over.,unknown,unknown
1/13/2014,wendell,id,Worker crushed between a semi-truck and a combine.,unknown,unknown
1/13/2014,madison,wi,Worker died after falling from a scaffold.,unknown,unknown
1/13/2014,holden,wv,Worker died in fall from flat bed trailer.,unknown,unknown
1/13/2014,london,oh,Worker struck and killed by a truck.,unknown,unknown
1/13/2014,dexter,nm,Worker struck and killed by falling corn silage.,unknown,unknown
1/13/2014,st. george,ut,Worker died in fall from roof.,unknown,unknown
1/12/2014,brooklyn,ny,Worker struck and killed by motor vehicle.,unknown,unknown
1/12/2014,scotland,md,Worker killed in fall from ladder.,unknown,unknown
1/11/2014,mingo junction,oh,Worker died after becoming caught in belt and pulley moving dirt pile.,unknown,unknown
1/10/2014,falfurrias,tx,Three border patrol workers hospitalized when their helicopter made a hard-landing.,unknown,unknown
1/10/2014,hayfork,ca,Worker fatally crushed by fallen tree.,unknown,unknown
1/10/2014,delray beach,fl,Worker drowned when the vehicle he was driving was carried away by floodwater.,unknown,unknown
1/10/2014,sparks,ga,Worker struck and killed by vehicle.,unknown,unknown
1/9/2014,campo,co,Worker struck and killed by chocker while trying to free semi-truck from an excavator.,unknown,unknown
1/9/2014,hernando,fl,Three workers hospitalized after being struck and shocked by falling light pole. ,unknown,unknown
1/8/2014,dallas,tx,Worker electrocuted while working on press machine.,unknown,unknown
1/8/2014,eglin afb,fl,Worker died after being engulfed in fire suppressant foam that  filled hangar.,unknown,unknown
1/8/2014,montgomery,al,Two workers killed in fall from aerial platform. ,unknown,unknown
1/8/2014,mooresville,in,Worker died from burns caused by a stationery welder.,unknown,unknown
1/7/2014,louisville,ky,Worker pinned and crushed by car during oil change.,unknown,unknown
1/7/2014,amarillo,tx,Worker struck and killed by vehicle that fell off fork lift. ,unknown,unknown
1/7/2014,grand ronde,or,Worker killed when log truck he was driving fell down a ravine.,unknown,unknown
